id,part_number,label,category,moved_to
parts/821435d.dat,821435d,"Sticker with White/Black Triangles and Racing Number ""2"", Left",Sticker,False
parts/30145p01.dat,30145p01,Brick  2 x  2 x  3 with 4 White Stripes Pattern,Brick,False
parts/3004px1.dat,3004px1,Brick  1 x  2 with White Square and Black Square Pattern,Brick,False
parts/98721.dat,98721,Minifig Bar with Bat Wings,Minifig,False
parts/2466p07.dat,2466p07,Panel  3 x  2 x  6 with Black Grille Pattern,Panel,False
parts/32074.dat,32074,Technic Competition Cannon with Round Bottom Base (Needs Work),Technic,False
parts/76610.dat,76610,Electric Mindstorms EV3 IR-Beacon D-shaped Button,Electric,False
parts/92198p04c01.dat,92198p04c01,"Figure Friends Andrea with White Cropped Trousers, Lime Halter Neck Top",Figure,False
parts/22385p124.dat,22385p124,Tile  3 x  2 with Angled End with Nexo Power Shield Pattern - Gaze of the Gorgon,Tile,False
parts/332.dat,332,Technic Micro-Scout Axlehole (Needs Work),Technic,False
parts/92241p22.dat,92241p22,Figure Friends Girl Torso with White Top with Dark Blue Stripes and Necklace Pattern,Figure,False
parts/u8020.dat,u8020,Mursten Window  1 x  3 x  2,Mursten,False
parts/3009p12.dat,3009p12,Brick  1 x  6 with Dark Red Bottom Stripe Pattern,Brick,False
parts/34732.dat,34732,Panel  1 x  4 x  6 Wavy,Panel,False
parts/244.dat,244,Train Wheel Spoked with Conical Rim,Train,False
parts/3039p50.dat,3039p50,Slope Brick 45  2 x  2 with RoboForce Red Chevron and Yellow Eye Pattern,Slope,False
parts/37720d.dat,37720d,Minifig Bar  0.8L with Tip Bat Emblem,Minifig,False
parts/973psr.dat,973psr,Minifig Torso with SW Protocol Droid Pattern,Minifig,False
parts/3068bp68.dat,3068bp68,Tile  2 x  2 with MTron Logo Pattern,Tile,False
parts/4066bp06.dat,4066bp06,"Duplo Brick  1 x  2 x  2 with Three Bread Loaves, Middle Loaf Dark Pattern",Duplo,False
parts/54715c01.dat,54715c01,Electric Mindstorms NXT Motor Case,Electric,False
parts/4760.dat,4760,Electric  9V Battery Box  4 x  8 x  2.333 Cover,Electric,False
parts/3648.dat,3648,,,"0 ~Moved to 3648b
"
parts/13792p01.dat,13792p01,Minifig Helmet Welding with Dark Blue Stripes on Black Visor Pattern,Minifig,False
parts/u592p02c01.dat,u592p02c01,Figure Fabuland Horse Head  2 with Neck,Figure,False
parts/92747p05.dat,92747p05,"Minifig Shield Oval with White, Lime and Medium Azure Circles, Lightning Bolt and Dark Purple Lines Pattern",Minifig,False
parts/3003pt1.dat,3003pt1,"Brick  2 x  2 with LEGO Logo with open ""O"" Pattern",Brick,False
parts/6168.dat,6168,Support  2 x  2 x 11 Solid Pillar Base,Support,False
parts/u9370c01.dat,u9370c01,Door  2 x  6 x  5 Frame with Blue Door with 3 Panes,Door,False
parts/2431p27.dat,2431p27,Tile  1 x  4 with Entwined Snakes Pattern,Tile,False
parts/923.dat,923,Electric  9V Battery Box with Pegholes Case,Electric,False
parts/u9012.dat,u9012,Technic Axle Flexible 26 - Flexible Part,Technic,False
parts/2431ds0.dat,2431ds0,Tile  1 x  4 with  5 Red Rectangles on White Background Sticker,Tile,False
parts/4273a.dat,4273a,Technic Connector Toggle Joint Toothed With No Slots,Technic,False
parts/43461.dat,43461,Electric RC Race Buggy Steering Unit (Axle),Electric,False
parts/4479a.dat,4479a,Minifig Metal Detector,Minifig,False
parts/3069bpz8.dat,3069bpz8,Tile  1 x  2 with Metallic Silver Claw Bracelet Pattern,Tile,False
parts/14657-f2.dat,14657-f2,Technic Pneumatic Tube  7L with End Bulges,Technic,False
parts/973ps0.dat,973ps0,Minifig Torso with SW Rebel A-Wing Pilot Pattern,Minifig,False
parts/2837b.dat,2837b,Electric Technic Motor  9V Top,Electric,False
parts/30185c02.dat,30185c02,Window Bay  3 x  8 x  6 with Trans-Blue Glass (Complete),Window,False
parts/98138p0z.dat,98138p0z,Tile  1 x  1 Round with Panda Face with Bright Pink Cheeks and Bright Green Bamboo Pattern,Tile,False
parts/9326p52.dat,9326p52,,,"0 ~Moved to 973p52
"
parts/4211069.dat,4211069,Tile  1 x  1 with Clip DarkBluishGray (Obsolete),Tile,False
parts/3004pt7.dat,3004pt7,"Brick  1 x  2 with Pixelated ""TNT"" Pattern",Brick,False
parts/u588p01c05.dat,u588p01c05,Figure Fabuland Elephant  1 w Body Yellw/Yellw/Blk Sou'wester,Figure,False
parts/20296.dat,20296,Tile  2 x  2 Round with Round Underside Stud with Water Element Pattern,Tile,False
parts/4215ap19.dat,4215ap19,Panel  1 x  4 x  3 with Blue Snowflake Logo Pattern,Panel,False
parts/75902p01.dat,75902p01,Minifig Shield Round Bowed with DkGreen and Gold Rohan Pattern,Minifig,False
parts/4114141b.dat,4114141b,Sticker  1.5 x  3.5 with Eyes and Open Mouth with Pointed Teeth Facing Left,Sticker,False
parts/42289.dat,42289,Motor Pull Back  2 x  6 x  1.667 with Black Base/White Axle - Fast Variant,Motor,False
parts/30157.dat,30157,Plate  2 x  4 with Pins,Plate,False
parts/15392.dat,15392,Minifig Gun Shooting Blaster Trigger,Minifig,False
parts/21019p08.dat,21019p08,Minifig Hips and Legs with Dark Green Lower Leg Pattern,Minifig,False
parts/u9502.dat,u9502,Door  1 x  3 x  3 Right with Window and Horizontal Handle - Upper,Door,False
parts/196225b.dat,196225b,"Sticker  2.4 x  8.0 with Black ""TRANSPORT"" on Yellow Background Left",Sticker,False
parts/981.dat,981,,,"0 ~Moved to 3819
"
parts/3001p04.dat,3001p04,Brick  2 x  4 with Red Stripe and 8 Black Windows Pattern,Brick,False
parts/954.dat,954,Glass for Window  1 x  4 x  5 with Fixed Glass,Glass,False
parts/6050.dat,6050,Boat Bow 12 x 12 x  5.333 Hull Outside (Needs Work),Boat,False
parts/4218868.dat,4218868,Technic Disc  3 x  3 with Axlehole Black (Obsolete),Technic,False
parts/35660p03.dat,35660p03,Minifig Hair with Ponytail and White Baseball Cap Pattern,Minifig,False
parts/13952.dat,13952,Minifig Gun Laser Kryptonian,Minifig,False
parts/4445d01.dat,4445d01,"Slope Brick 45  2 x  8 with Sticker Red and Blue ""SEA JET"" on Transparent Background (Right)",Slope,False
parts/266a.dat,266a,Electric Lightbrick  2 x  2 Type 1 12V Case,Electric,False
parts/u9170c02.dat,u9170c02,Fabuland Stroller with Yellow Wheels (Complete),Fabuland,False
parts/32086ps1.dat,32086ps1,Windscreen  6 x  8 x  3 with SW Imperial Shuttle Canopy Pattern,Windscreen,False
parts/3069p07.dat,3069p07,,,"0 ~Moved to 3069bp07
"
parts/6053c03.dat,6053c03,Boat Stern 12 x 14 x  5.333 with Black Bottom,Boat,False
parts/2431dq0.dat,2431dq0,"Tile  1 x  4 with ""LC 3957"" License Plate Sticker",Tile,False
parts/10066p01.dat,10066p01,Minifig Hair Orc with Dark Tan Ears Pattern,Minifig,False
parts/3626bp82.dat,3626bp82,"Minifig Head with Smirk, Black Hair and Goatee Pattern",Minifig,False
parts/412.dat,412,Arm Piece with 2 and 3 Fingers Rotated,Arm,False
parts/18977.dat,18977,Tyre 11.2/ 28 x 17.6 Intermediate,Tyre,False
parts/32052.dat,32052,Technic Gear 24 Tooth Clutch Housing,Technic,False
parts/3183b.dat,3183b,Plate  1 x  4 with Towball Socket Long with  4 Slots,Plate,False
parts/3070bp30.dat,3070bp30,Tile  1 x  1 with Magic Compass Pattern,Tile,False
parts/4707.dat,4707,Electric Switch Base with 1 Twin Plug Socket,Electric,False
parts/98371.dat,98371,Minifig Hair Rocker with Sideburns,Minifig,False
parts/2431d02.dat,2431d02,"Tile  1 x  4 with Black ""POLICE"" and Red Line Sticker",Tile,False
parts/90652.dat,90652,Constraction Shell  2.5 x  5 x  8 Chest Flat,Constraction,False
parts/48729.dat,48729,,,"0 ~Moved to 48729a
"
parts/34742.dat,34742,Electric Powered Up Hub Top,Electric,False
parts/30350ad01.dat,30350ad01,Tile  2 x  3 with Clips Horizontal (Angled Clips) with Dark Green Cover Sticker,Tile,False
parts/3811p05.dat,3811p05,Baseplate 32 x 32 with Island Pattern,Baseplate,False
parts/41765.dat,41765,Wedge  2 x  6 Double Inverted Left,Wedge,False
parts/3626bpc42.dat,3626bpc42,"Minifig Head Female with Black Eyes, Thin Eyebrows and Red Narrow Lips",Minifig,False
parts/3068bp00.dat,3068bp00,Tile  2 x  2 with Yellow Arrow without Border Pattern,Tile,False
parts/973psb.dat,973psb,Minifig Torso with SW Blast Armor (Green Plates) Grey Pattern,Minifig,False
parts/11244p02c01.dat,11244p02c01,Figure Friends Hips and Legs with Wrap-around Skirt with Light Nougat Legs and Medium Azure Sandals Pattern,Figure,False
parts/22385p212.dat,22385p212,Tile  3 x  2 with Angled End with Nexo Power Shield Pattern - Magma Burst,Tile,False
parts/2436.dat,2436,,,"0 ~Moved to 2436a
"
parts/30151a.dat,30151a,Cylinder  2 x  2 x  1.667 with Dome Top and Blocked Hollow Stud,Cylinder,False
parts/11301.dat,11301,Slope Brick Curved  2 x  8 x  2 Inverted Double,Slope,False
parts/24849.dat,24849,Electric Control+ Hub Battery Holder,Electric,False
parts/3711.dat,3711,Technic Chain Link,Technic,False
parts/4544143.dat,4544143,Train Wheel Large Traction Band Red (Obsolete),Train,False
parts/10154.dat,10154,Bigfig Arm Left,Bigfig,False
parts/3070bpud.dat,3070bpud,"Tile  1 x  1 with Silver ""Ã"" Pattern",Tile,False
parts/4204.dat,4204,Brick  8 x 16,Brick,False
parts/32229.dat,32229,Znap Beam  7 Holes,Znap,False
parts/u9232c01.dat,u9232c01,Train Track 12V Tapered Point Left Electric (Straight),Train,False
parts/u9323.dat,u9323,Electric Power Functions 2.0 IR Distance Sensor Bottom,Electric,False
parts/396.dat,396,,,"0 ~Moved to 4595
"
parts/3005pt0.dat,3005pt0,"Brick  1 x  1 with Blue ""0"" Pattern",Brick,False
parts/3069bph.dat,3069bph,Tile  1 x  2 with Black Top without Lower-Left Corner Pattern,Tile,False
parts/11035.dat,11035,Electric Mindstorms EV3 Cable Connector Quad Socket,Electric,False
parts/47224c02.dat,47224c02,,,"0 ~Moved to 47224c01-f2
"
parts/99392p01.dat,99392p01,Electric Mindstorms EV3 IR Sensor Shell Front with Red Eye Pattern,Electric,False
parts/43127.dat,43127,Plate  3 x  6 without Corners,Plate,False
parts/60208.dat,60208,Wheel Rim 16 x 31 with 6 Pegholes,Wheel,False
parts/45695.dat,45695,Brick  2 x  2 x  8 with Vertical Grooves on All Sides and Peg ,Brick,False
parts/70770.dat,70770,Rock  1 x  1 Crystal  5 Point Chrome Silver (Obsolete),Rock,False
parts/4231.dat,4231,Container  4 x  4 x  1.667 Lid,Container,False
parts/4181d01.dat,4181d01,Train Door  1 x  4 x  5 Left with Sticker DB 7725,Train,False
parts/9326p47.dat,9326p47,,,"0 ~Moved to 973p47
"
parts/16646.dat,16646,Technic Tooth  1 x  3 with Axlehole,Technic,False
parts/93090.dat,93090,Figure Friends Accessories Bag Round with Ruffle,Figure,False
parts/90636.dat,90636,Constraction Shell  2.5 x  3 x  8 Flat,Constraction,False
parts/3010p0a.dat,3010p0a,"Brick  1 x  4 with Chrome Gold ""126"" Pattern",Brick,False
parts/93593.dat,93593,Wheel Rim  6.4 x 11 with 8 Straight Spokes,Wheel,False
parts/3010pt1.dat,3010pt1,"Brick  1 x  4 with Black ""L 17.5 TON"" and ""T 10.6 TON"" Pattern",Brick,False
parts/u9316.dat,u9316,Door  1 x  4.5 x  8.333 Fabuland,Door,False
parts/u9213p01.dat,u9213p01,Fabuland Tree with Apples Pattern,Fabuland,False
parts/3596d19.dat,3596d19,Flag on Flagpole Type 5 with Canada Flag Sticker,Flag,False
parts/48064.dat,48064,Electric Motor Boat Front,Electric,False
parts/2621.dat,2621,Boat Bow Plate 10 x  9,Boat,False
parts/004511c.dat,004511c,"Sticker  1 x  6 with White ""Hospital"" on Red",Sticker,False
parts/u9305.dat,u9305,Boat Keel - Top Part,Boat,False
parts/4521703s.dat,4521703s,"Sticker  1.7 x  1.7 with Dark_Red ""M""",Sticker,False
parts/4034.dat,4034,Glass for Train Window  1 x  4 x  3,Glass,False
parts/3626bp3r.dat,3626bp3r,"Minifig Head with Brown Moustache, Stubble, Eyebrows, Frowning Pattern",Minifig,False
parts/3068bpt0.dat,3068bpt0,"Tile  2 x  2 with Red/Green ""Octan"" Text and Logo Pattern",Tile,False
parts/40249.dat,40249,Door  2 x  8 x  6 Revolving with Shelf Supports,Door,False
parts/15527.dat,15527,Minifig Head Simpsons Homer Simpson,Minifig,False
parts/62537p02.dat,62537p02,Minifig Jester's Cap with Black Half and White Poms Pattern,Minifig,False
parts/6019.dat,6019,Plate  1 x  1 with Clip Horizontal (Open U-Clip),Plate,False
parts/3069bp02.dat,3069bp02,Tile  1 x  2 with Tape Reels Pattern,Tile,False
parts/u9107p01c03.dat,u9107p01c03,Figure Fabuland Bear  1 with Body Red/Yellow/Black,Figure,False
parts/3010pzk.dat,3010pzk,Brick  1 x  4 with Supergirl Logo Pattern,Brick,False
parts/4864a.dat,4864a,Panel  1 x  2 x  2 with Solid Studs,Panel,False
parts/u9280.dat,u9280,Electric Brick  2 x  2 x  0.667 Top Inside Metal,Electric,False
parts/u9142p01c02.dat,u9142p01c02,Figure Fabuland Bulldog Head 1 with Neck and Black Police Hat,Figure,False
parts/2441.dat,2441,Car Base  7 x  4 x  0.667,Car,False
parts/74741-f1.dat,74741-f1,Technic Shock Absorber  9L Soft (Extended),Technic,False
parts/11202p02c01.dat,11202p02c01,Figure Friends Hips and Legs with Shorts with Light Nougat Legs and Magenta Sandals Pattern,Figure,False
parts/37702p01.dat,37702p01,Minifig Suitcase with Hinge with Metallic Gold Clasps Pattern,Minifig,False
parts/2446p51.dat,2446p51,"Minifig Helmet Modern with Black, Blue and Silver Unitron Pattern",Minifig,False
parts/190265c.dat,190265c,"Sticker  2.4 x  4.9 Red ""FIRE STATION""",Sticker,False
parts/3005pvv.dat,3005pvv,"Brick  1 x  1 with Lightblue ""V"" Pattern",Brick,False
parts/721.dat,721,Garage  4 x  8 x  3,Garage,False
parts/3837.dat,3837,Minifig Shovel,Minifig,False
parts/2513p03.dat,2513p03,"Car Mudguard  3 x  4 with Fire Logo, Headlights and Indicators Pattern",Car,False
parts/6309p0b.dat,6309p0b,Duplo Tile  2 x  2 with Blue Right-angled Triangle Pattern,Duplo,False
parts/92198p01c13.dat,92198p01c13,"Figure Friends Stephanie with Medium Lavender Skirt, White Top with Outlined Stars",Figure,False
parts/4181d04.dat,4181d04,Train Door  1 x  4 x  5 Left with Sticker DB 7727,Train,False
parts/744.dat,744,,,"0 ~Moved to 644
"
parts/74330.dat,74330,Minifig Hips and Leg / Leg Wooden Black/Brown (Obsolete),Minifig,False
parts/6115204d.dat,6115204d,Sticker  1.8 x  1.8 Round with Dark Bluish Grey SHIELD Logo on Medium Blue Background ,Sticker,False
parts/15107.dat,15107,Animal Leg Segmented with Axle and Bar  1L on Tip,Animal,False
parts/93220p04.dat,93220p04,Minifig Baseball Bat with Three Metallic Silver Diamonds with Rivets Pattern,Minifig,False
parts/609.dat,609,Baseplate 32 x 32 Road 9-Stud Curve,Baseplate,False
parts/3194.dat,3194,Door  1 x  5 x  4 Right,Door,False
parts/973p9v.dat,973p9v,Minifig Torso with Green Overall and Blue Checkered Shirt Pattern,Minifig,False
parts/386.dat,386,,,"0 ~Moved to 6020
"
parts/85959p02.dat,85959p02,Minifig Flame  7 L with Bar  0.8 with Marbled Trans Yellow Flame Tip Pattern,Minifig,False
parts/93564p01.dat,93564p01,"Minifig Electric Guitar with Silver Strings, White Body Pattern",Minifig,False
parts/3846d06.dat,3846d06,Minifig Shield Triangular with Green Chevrons on Yellow/LtGray,Minifig,False
parts/3067ap14.dat,3067ap14,"Brick  1 x  6 without Centre Studs with Thick Yellow/Dark Azure ""HOTEL"" Pattern",Brick,False
parts/93612.dat,93612,"Minifig Skeleton Leg with Square Foot, Leg",Minifig,False
parts/4497946.dat,4497946,Technic Connector Block  3 x  3 Triangular with Axlehole Black (Obsolete),Technic,False
parts/973p5b.dat,973p5b,"Minifig Torso with Spacesuit with Front Strap, Badges and Ports Pattern",Minifig,False
parts/3062b.dat,3062b,Brick  1 x  1 Round with Hollow Stud,Brick,False
parts/195405a.dat,195405a,"Sticker  2.4 x  2 with White German Railways Logo and ""7727""",Sticker,False
parts/6160c04.dat,6160c04,Window  1 x  4 x  6 with Fixed Transparent Black Glass,Window,False
parts/191915m.dat,191915m,"Sticker  3.4 x  3.8 Timetable with Train Numbers (""7740 1223"")",Sticker,False
parts/7284.dat,7284,Roadsign Round with No Entry Sign Pattern White (Obsolete),Roadsign,False
parts/4346p02.dat,4346p02,Container Box  2 x  2 x  2 Door with Fire Logo Yellow/Orange/Red,Container,False
parts/65429.dat,65429,Wing  2 x  4 Left with Truncated Tip ,Wing,False
parts/u9180c01.dat,u9180c01,Minifig Conical Flask TransClear with Coloured Base,Minifig,False
parts/4697a.dat,4697a,Technic Pneumatic T-Piece - Type 1,Technic,False
parts/22385p012.dat,22385p012,Tile  3 x  2 with Angled End with Nexo Power Shield Pattern - Formation of Fortitude,Tile,False
parts/2875.dat,2875,Slope Brick 45  2 x  6 x  0.667,Slope,False
parts/14769p82.dat,14769p82,Tile  2 x  2 Round with Round Underside Stud with Pizza Pepperoni Pattern,Tile,False
parts/48002b.dat,48002b,Boat Mast  3 x  2 x 20 with Axle Hole Aligned with Base Corners,Boat,False
parts/30372.dat,30372,Windscreen  4 x  7 x  1 & 2/3,Windscreen,False
parts/3626bpq2.dat,3626bpq2,"Minifig Head with Sideburns, Goatee, Beard Stubble, Scar Pattern",Minifig,False
parts/4509.dat,4509,Slope Brick 33  6 x  6 Double,Slope,False
parts/3005-5.dat,3005-5,,,"0 ~Moved to 3005pt5
"
parts/75.dat,75,,,"0 ~Moved to 76279
"
parts/15625.dat,15625,Slope Brick Curved  5 x  8 x  0.667,Slope,False
parts/41666.dat,41666,Technic Arm  1 x  6 with Gear 12 Tooth Double Bevel Ends,Technic,False
parts/3817pw2.dat,3817pw2,"Minifig Leg Left with Blue/White Triangles, Fringe Pattern",Minifig,False
parts/4164290.dat,4164290,Flag  6 x  4 with SW Jedi Starfighter Pattern White (Obsolete),Flag,False
parts/4613908d.dat,4613908d,Sticker  5.4 x  3.7 with Wall and Horus Painting,Sticker,False
parts/81043.dat,81043,Baseplate 32 x 32 Road 3 Lane with Race Track Pattern (6381) (Obsolete),Baseplate,False
parts/20695p01.dat,20695p01,Minifig Headdress Pumpkin Carved with Green Stalk,Minifig,False
parts/58124c02.dat,58124c02,Electric Power Functions Connector with 9V Bottom,Electric,False
parts/4613907a.dat,4613907a,Sticker  3.4 x  1.8 with Hieroglyphs and Anubis Head (Left Half),Sticker,False
parts/6177.dat,6177,Plate  8 x  8 Round with  2 x  2 Centre Studs,Plate,False
parts/28192.dat,28192,Slope Brick 45  2 x  1 with Cutout and without Stud,Slope,False
parts/880.dat,880,Electric Light Sensor Top with Cable Stub (Obsolete),Electric,False
parts/35343.dat,35343,Slope Brick 50  1 x  1 x  0.667 Quadruple,Slope,False
parts/3815bpm2.dat,3815bpm2,"Minifig Hips with LOTR Coat, Shirttails and Belt Pattern",Minifig,False
parts/19475-f2.dat,19475-f2,Technic Pneumatic Cylinder  1 x  5 with  2 Ports with Stepped Outlets (Extended),Technic,False
parts/73696c03.dat,73696c03,Train Track 12V Slotted Point Left Electric (Straight),Train,False
parts/92252p06.dat,92252p06,Figure Friends Legs with Pleated Skirt with Light Nougat Legs and White Shoes Pattern,Figure,False
parts/95348.dat,95348,Minifig Sword Scabbard with Shoulder Strap,Minifig,False
parts/u9393p01c01.dat,u9393p01c01,,,"0 ~Moved to 45601p01
"
parts/3001p0b.dat,3001p0b,Brick  2 x  4 with Wavy Mouth and Fangs Pattern,Brick,False
parts/50986.dat,50986,Windscreen  6 x 10 x  3 Ovoid,Windscreen,False
parts/3010d01.dat,3010d01,"Brick  1 x  4 with Black ""POLICE"" and Red Line Sticker",Brick,False
parts/21019p02.dat,21019p02,Minifig Hips and Legs with Blue Lower Leg Pattern,Minifig,False
parts/211.dat,211,,,"0 ~Moved to 6100
"
parts/u595p02c04.dat,u595p02c04,"Figure Fabuland Monkey  2 w Body White/White/Black, Cap, Tie",Figure,False
parts/4215p66.dat,4215p66,,,"0 ~Moved to 4215ap66
"
parts/6058327d.dat,6058327d,Sticker  0.7 x  1.7 with Buttons and Circuitry,Sticker,False
parts/65141c01.dat,65141c01,Technic Shock Absorber 11L Piston,Technic,False
parts/3068bp89.dat,3068bp89,Tile  2 x  2 with Homer's Head X-Ray Pattern,Tile,False
parts/4613857b.dat,4613857b,Sticker Tail Left with White Eagle Head in Circle on DkRed,Sticker,False
parts/3005pe4.dat,3005pe4,Brick  1 x  1 with Eye with Pupil Highlight Pattern,Brick,False
parts/3741c01.dat,3741c01,Plant Flower Stem with Three Flowers (Obsolete),Plant,False
parts/747p03.dat,747p03,Roadsign Old with Level Crossing Sign (Obsolete),Roadsign,False
parts/93273pk1.dat,93273pk1,Slope Brick Curved  4 x  1 Double with Smiling Mouth and Metallic Silver Bumper Pattern,Slope,False
parts/4537.dat,4537,Duplo Support  2 x  4 x  3 Base,Duplo,False
parts/4182p01.dat,4182p01,Train Door  1 x  4 x  5 Right with Yellow Bottom Half Pattern,Train,False
